IMPERIAL COLLEGE SUPERSONIC WIND TUNNEL -  NETSCANNER PRESSURE RESULTS FILE - UNIT 1 
Run time: 09:28:01 21-11-2022
Barometric pressure: 0.9994 BarA
Nozzle: Mach 2.0
Camera delay (ms): 0.0000
Missed Packets:  0
Pressure quoted in units of BarA
Time[s] ,Ch1(33.0mm),Ch2(53.0mm),Ch3(73.0mm),Ch4(93.0mm),Ch5(113.0mm),Ch6(133.0mm),Ch7(153.0mm),Ch8(173.0mm),Ch9(0.0mm),Ch10(0.0mm),Ch11(213.0mm),Ch12(233.0mm),Ch13(253.0mm),Ch14(273.0mm),Ch15(0.0mm),Ch16(0.0mm)
17.48000,1.06343,0.93061,0.80863,0.69449,0.57068,0.42959,0.38681,0.57816,0.99934,0.99374,0.54433,0.56679,0.59151,0.65566,0.99940,1.42405
17.49000,1.06528,0.93247,0.81008,0.69613,0.57175,0.43035,0.40103,0.57784,0.99934,0.99343,0.54838,0.56684,0.58128,0.64559,0.99946,1.42708
17.50000,1.06903,0.93471,0.81196,0.69740,0.57287,0.43126,0.40278,0.57753,0.99944,0.99348,0.54968,0.56266,0.57658,0.63459,0.99935,1.42981
17.51000,1.06908,0.93562,0.81320,0.69872,0.57399,0.43203,0.38986,0.57680,0.99934,0.99338,0.54422,0.55713,0.56400,0.62473,0.99919,1.43224
17.52000,1.06944,0.93626,0.81374,0.69999,0.57476,0.43284,0.37721,0.57576,0.99944,0.99338,0.53919,0.54856,0.55183,0.61316,0.99925,1.43346
17.53000,1.07144,0.93818,0.81525,0.70136,0.57537,0.43355,0.37021,0.57498,0.99934,0.99343,0.53742,0.54298,0.54813,0.60336,0.99930,1.43406
17.54000,1.07329,0.93924,0.81649,0.70242,0.57665,0.43406,0.36248,0.57426,0.99939,0.99353,0.53872,0.54076,0.54844,0.59773,0.99946,1.43952
17.55000,1.07561,0.94116,0.81810,0.70390,0.57777,0.43507,0.35763,0.57368,0.99939,0.99348,0.54043,0.53952,0.54776,0.59314,0.99935,1.44135
17.56000,1.07797,0.94340,0.81993,0.70517,0.57884,0.43588,0.35469,0.57306,0.99923,0.99364,0.53997,0.53896,0.54500,0.58767,0.99914,1.44529
17.57000,1.08085,0.94543,0.82149,0.70676,0.57991,0.43680,0.34967,0.57181,0.99939,0.99369,0.53353,0.53447,0.53571,0.58058,0.99925,1.44742
17.58000,1.08270,0.94745,0.82348,0.70813,0.58139,0.43746,0.34555,0.57062,0.99944,0.99390,0.53384,0.53070,0.53148,0.57344,0.99930,1.45136
17.59000,1.08548,0.94927,0.82478,0.70940,0.58221,0.43837,0.34228,0.56963,0.99934,0.99369,0.53181,0.52899,0.52720,0.56666,0.99946,1.45227
17.60000,1.08671,0.95102,0.82677,0.71088,0.58369,0.43918,0.33968,0.56880,0.99934,0.99332,0.53508,0.52956,0.52970,0.56124,0.99935,1.45804
17.61000,1.08825,0.95214,0.82768,0.71215,0.58456,0.44015,0.33725,0.56807,0.99928,0.99338,0.53192,0.52796,0.52751,0.55764,0.99914,1.45864
17.62000,1.09005,0.95396,0.82914,0.71353,0.58558,0.44086,0.33590,0.56692,0.99923,0.99338,0.53150,0.52688,0.52548,0.55337,0.99925,1.46107
17.63000,1.09170,0.95518,0.83054,0.71474,0.58639,0.44147,0.33454,0.56562,0.99939,0.99348,0.52760,0.52507,0.52109,0.54935,0.99935,1.46289
17.64000,1.09530,0.95769,0.83247,0.71606,0.58767,0.44228,0.33359,0.56443,0.99939,0.99353,0.52361,0.52202,0.51660,0.54472,0.99930,1.46623
17.65000,1.09612,0.95897,0.83377,0.71744,0.58879,0.44319,0.33319,0.56308,0.99923,0.99353,0.51893,0.51784,0.50992,0.54039,0.99925,1.46987
17.66000,1.10172,0.96281,0.83662,0.71892,0.59032,0.44416,0.33291,0.56178,0.99949,0.99353,0.51841,0.51490,0.50930,0.53559,0.99930,1.47503
17.67000,1.10270,0.96435,0.83850,0.72051,0.59170,0.44523,0.33268,0.56011,0.99928,0.99353,0.51197,0.51144,0.50282,0.53163,0.99940,1.47746
17.68000,1.10502,0.96585,0.83958,0.72194,0.59272,0.44619,0.33274,0.55803,0.99939,0.99348,0.50533,0.50535,0.49484,0.52590,0.99935,1.47867
17.69000,1.10388,0.96611,0.84039,0.72299,0.59389,0.44660,0.33285,0.55621,0.99944,0.99332,0.50434,0.50209,0.49536,0.52199,0.99946,1.48080
17.70000,1.10553,0.96734,0.84130,0.72437,0.59435,0.44746,0.33313,0.55465,0.99939,0.99359,0.50205,0.49987,0.49270,0.51829,0.99951,1.48414
17.71000,1.10826,0.96963,0.84319,0.72569,0.59558,0.44827,0.33319,0.55268,0.99934,0.99343,0.50211,0.49920,0.49301,0.51470,0.99940,1.48535
17.72000,1.10882,0.97033,0.84405,0.72685,0.59650,0.44898,0.33353,0.55039,0.99949,0.99338,0.49676,0.49740,0.48941,0.51188,0.99946,1.48687
17.73000,1.11227,0.97267,0.84588,0.72818,0.59736,0.44969,0.33392,0.54821,0.99954,0.99348,0.49520,0.49445,0.48654,0.50724,0.99951,1.49021
17.74000,1.11432,0.97438,0.84717,0.72923,0.59828,0.45030,0.33438,0.54576,0.99923,0.99338,0.49224,0.49130,0.48304,0.50380,0.99935,1.49172
17.75000,1.11648,0.97603,0.84884,0.73056,0.59925,0.45117,0.33466,0.54270,0.99939,0.99353,0.48996,0.48939,0.48023,0.50109,0.99940,1.49506
17.76000,1.11834,0.97774,0.85040,0.73172,0.60048,0.45203,0.33522,0.54010,0.99928,0.99327,0.48777,0.48702,0.47814,0.49765,0.99919,1.49931
17.77000,1.11859,0.97864,0.85126,0.73320,0.60129,0.45264,0.33562,0.53708,0.99939,0.99338,0.48772,0.48588,0.47856,0.49458,0.99935,1.49961
17.78000,1.12101,0.98040,0.85250,0.73426,0.60237,0.45340,0.33601,0.53386,0.99934,0.99338,0.48445,0.48428,0.47704,0.49192,0.99935,1.50356
17.79000,1.12245,0.98158,0.85374,0.73526,0.60328,0.45396,0.33663,0.53027,0.99944,0.99322,0.47697,0.47995,0.47109,0.48827,0.99946,1.50447
17.80000,1.12482,0.98323,0.85503,0.73664,0.60420,0.45477,0.33725,0.52689,0.99928,0.99338,0.47349,0.47535,0.46629,0.48369,0.99946,1.50690
17.81000,1.12775,0.98552,0.85702,0.73802,0.60517,0.45579,0.33787,0.52351,0.99939,0.99316,0.46991,0.47184,0.46274,0.48025,0.99946,1.50963
17.82000,1.12924,0.98718,0.85859,0.73934,0.60655,0.45650,0.33838,0.52013,0.99934,0.99338,0.46503,0.46833,0.45977,0.47660,0.99935,1.51327
17.83000,1.12976,0.98771,0.85934,0.74040,0.60721,0.45711,0.33883,0.51686,0.99923,0.99359,0.46285,0.46575,0.45737,0.47358,0.99940,1.51539
17.84000,1.13300,0.99048,0.86166,0.74177,0.60864,0.45812,0.33974,0.51353,0.99939,0.99332,0.46160,0.46229,0.45586,0.47056,0.99956,1.51843
17.85000,1.13649,0.99299,0.86376,0.74315,0.60992,0.45898,0.34013,0.51052,0.99965,0.99322,0.46108,0.46007,0.45429,0.46868,0.99930,1.52146
17.86000,1.13737,0.99427,0.86472,0.74457,0.61099,0.45990,0.34081,0.50735,0.99949,0.99316,0.45605,0.45816,0.45179,0.46623,0.99930,1.52298
17.87000,1.13845,0.99507,0.86569,0.74542,0.61155,0.46041,0.34137,0.50402,0.99902,0.99338,0.45049,0.45398,0.44631,0.46258,0.99940,1.52450
17.88000,1.13953,0.99635,0.86693,0.74674,0.61268,0.46112,0.34188,0.50106,0.99934,0.99353,0.44722,0.45001,0.44396,0.45873,0.99925,1.52996
17.89000,1.14174,0.99801,0.86839,0.74817,0.61380,0.46188,0.34256,0.49794,0.99934,0.99338,0.44468,0.44804,0.44244,0.45628,0.99935,1.53148
17.90000,1.14344,0.99982,0.87022,0.74960,0.61492,0.46279,0.34318,0.49482,0.99944,0.99332,0.44634,0.44686,0.44224,0.45409,0.99930,1.53664
17.91000,1.14493,1.00115,0.87129,0.75087,0.61594,0.46365,0.34374,0.49180,0.99939,0.99338,0.44322,0.44521,0.43947,0.45248,0.99935,1.53633
17.92000,1.14869,1.00377,0.87356,0.75214,0.61712,0.46426,0.34425,0.48900,0.99934,0.99332,0.44026,0.44257,0.43629,0.44987,0.99940,1.53846
17.93000,1.15265,1.00681,0.87571,0.75357,0.61844,0.46528,0.34504,0.48608,0.99939,0.99338,0.43523,0.43994,0.43352,0.44721,0.99951,1.54149
17.94000,1.15384,1.00804,0.87738,0.75521,0.61972,0.46624,0.34578,0.48312,0.99934,0.99343,0.43403,0.43777,0.43117,0.44456,0.99940,1.54605
17.95000,1.15744,1.01102,0.87980,0.75653,0.62120,0.46726,0.34645,0.48032,0.99939,0.99338,0.42915,0.43591,0.42987,0.44252,0.99919,1.54938
17.96000,1.15970,1.01284,0.88153,0.75806,0.62258,0.46812,0.34730,0.47740,0.99928,0.99327,0.42406,0.43364,0.42919,0.44065,0.99946,1.55333
17.97000,1.16104,1.01422,0.88255,0.75944,0.62324,0.46899,0.34803,0.47475,0.99960,0.99327,0.42059,0.43158,0.42747,0.43851,0.99946,1.55576
17.98000,1.16068,1.01492,0.88352,0.76071,0.62452,0.46985,0.34860,0.47195,0.99918,0.99316,0.41981,0.42946,0.42606,0.43632,0.99914,1.55758
17.99000,1.16264,1.01615,0.88427,0.76187,0.62508,0.47056,0.34922,0.46935,0.99934,0.99322,0.41778,0.42771,0.42418,0.43481,0.99940,1.55940
18.00000,1.16603,1.01828,0.88654,0.76351,0.62625,0.47122,0.34967,0.46649,0.99934,0.99306,0.41669,0.42631,0.42324,0.43340,0.99951,1.56092
18.01000,1.16732,1.02025,0.88810,0.76457,0.62743,0.47218,0.35035,0.46379,0.99934,0.99322,0.41337,0.42538,0.42246,0.43247,0.99940,1.56395
18.02000,1.16691,1.02004,0.88794,0.76574,0.62783,0.47269,0.35102,0.46140,0.99939,0.99338,0.40029,0.42322,0.42016,0.43075,0.99951,1.56456
18.03000,1.16933,1.02223,0.88971,0.76653,0.62901,0.47320,0.35153,0.45890,0.99934,0.99332,0.39099,0.42027,0.41896,0.42892,0.99940,1.56608
18.04000,1.17103,1.02319,0.89074,0.76780,0.62967,0.47411,0.35210,0.45625,0.99928,0.99311,0.38601,0.41924,0.42032,0.42814,0.99951,1.57032
18.05000,1.17293,1.02479,0.89219,0.76939,0.63085,0.47482,0.35266,0.45365,0.99934,0.99306,0.37988,0.41836,0.41891,0.42741,0.99935,1.57427
18.06000,1.17556,1.02671,0.89386,0.77055,0.63187,0.47554,0.35340,0.45126,0.99934,0.99327,0.36451,0.41480,0.41489,0.42554,0.99951,1.57700
18.07000,1.17612,1.02783,0.89499,0.77156,0.63268,0.47614,0.35402,0.44861,0.99944,0.99301,0.35050,0.40541,0.41077,0.42262,0.99919,1.57852
18.08000,1.17921,1.03018,0.89699,0.77293,0.63376,0.47691,0.35464,0.44632,0.99944,0.99295,0.33762,0.40019,0.40947,0.42069,0.99940,1.58004
18.09000,1.18034,1.03103,0.89785,0.77410,0.63478,0.47772,0.35526,0.44404,0.99928,0.99290,0.32828,0.39911,0.41051,0.41944,0.99935,1.58246
18.10000,1.18487,1.03418,0.90027,0.77547,0.63600,0.47873,0.35582,0.44175,0.99902,0.99280,0.32044,0.40092,0.41129,0.41902,0.99930,1.58580
18.11000,1.18467,1.03472,0.90097,0.77669,0.63692,0.47934,0.35644,0.43936,0.99934,0.99280,0.30979,0.40019,0.41040,0.41866,0.99946,1.58732
18.12000,1.18601,1.03578,0.90221,0.77785,0.63769,0.48000,0.35706,0.43712,0.99934,0.99290,0.30050,0.39834,0.40973,0.41809,0.99930,1.59126
18.13000,1.19033,1.03888,0.90469,0.77912,0.63917,0.48092,0.35757,0.43473,0.99944,0.99280,0.29178,0.39003,0.40665,0.41684,0.99940,1.59430
18.14000,1.19100,1.04043,0.90593,0.78060,0.64039,0.48168,0.35831,0.43255,0.99949,0.99264,0.28404,0.37981,0.40461,0.41564,0.99925,1.59703
18.15000,1.19584,1.04395,0.90884,0.78193,0.64187,0.48280,0.35898,0.43037,0.99934,0.99274,0.27724,0.36912,0.40185,0.41465,0.99951,1.60067
18.16000,1.19450,1.04363,0.90884,0.78309,0.64248,0.48346,0.35989,0.42824,0.99939,0.99290,0.27112,0.35518,0.39611,0.41267,0.99940,1.60249
18.17000,1.19574,1.04486,0.90992,0.78447,0.64335,0.48406,0.36028,0.42595,0.99918,0.99269,0.26561,0.33975,0.39209,0.41037,0.99940,1.60219
18.18000,1.19687,1.04528,0.91067,0.78547,0.64417,0.48467,0.36085,0.42387,0.99939,0.99264,0.26073,0.32710,0.39465,0.40876,0.99940,1.60492
18.19000,1.20125,1.04870,0.91320,0.78685,0.64550,0.48554,0.36152,0.42200,0.99928,0.99238,0.25653,0.32757,0.39746,0.40886,0.99956,1.60765
18.20000,1.20110,1.04902,0.91369,0.78796,0.64611,0.48630,0.36220,0.41982,0.99939,0.99259,0.25279,0.32148,0.38066,0.40819,0.99930,1.61099
18.21000,1.20367,1.05105,0.91563,0.78918,0.64703,0.48701,0.36259,0.41789,0.99923,0.99264,0.24952,0.31120,0.35207,0.40553,0.99930,1.61372
18.22000,1.20614,1.05297,0.91708,0.79029,0.64805,0.48762,0.36333,0.41581,0.99913,0.99269,0.24651,0.30088,0.32775,0.39954,0.99935,1.61402
18.23000,1.20630,1.05361,0.91778,0.79135,0.64892,0.48843,0.36378,0.41384,0.99918,0.99253,0.24407,0.29154,0.30965,0.39532,0.99935,1.61858
18.24000,1.21114,1.05697,0.92021,0.79293,0.65024,0.48924,0.36446,0.41202,0.99939,0.99232,0.24178,0.28328,0.32269,0.39542,0.99930,1.62009
18.25000,1.21171,1.05767,0.92139,0.79410,0.65106,0.49011,0.36508,0.41004,0.99939,0.99222,0.23986,0.27605,0.32749,0.39584,0.99930,1.62343
18.26000,1.21413,1.05991,0.92317,0.79542,0.65223,0.49082,0.36581,0.40812,0.99944,0.99217,0.23799,0.26980,0.31262,0.39349,0.99951,1.62707
18.27000,1.21511,1.06125,0.92457,0.79664,0.65361,0.49183,0.36643,0.40620,0.99934,0.99206,0.23669,0.26433,0.29676,0.38240,0.99930,1.63041
18.28000,1.21603,1.06210,0.92527,0.79791,0.65433,0.49229,0.36705,0.40448,0.99949,0.99195,0.23534,0.25943,0.28355,0.36864,0.99935,1.63041
18.29000,1.21845,1.06391,0.92689,0.79907,0.65535,0.49320,0.36756,0.40272,0.99934,0.99180,0.23420,0.25519,0.27646,0.36192,0.99956,1.63284
18.30000,1.22057,1.06584,0.92850,0.80039,0.65642,0.49391,0.36830,0.40074,0.99939,0.99185,0.23332,0.25143,0.29123,0.36411,0.99951,1.63588
18.31000,1.22093,1.06637,0.92920,0.80151,0.65729,0.49432,0.36869,0.39929,0.99928,0.99180,0.23249,0.24817,0.28423,0.36369,0.99925,1.63739
18.32000,1.22237,1.06733,0.93001,0.80241,0.65785,0.49513,0.36925,0.39752,0.99939,0.99174,0.23186,0.24533,0.27401,0.35515,0.99951,1.63921
18.33000,1.22608,1.07000,0.93233,0.80373,0.65907,0.49595,0.36999,0.39580,0.99934,0.99153,0.23114,0.24270,0.26519,0.34957,0.99940,1.64043
18.34000,1.22752,1.07160,0.93368,0.80505,0.66015,0.49661,0.37055,0.39399,0.99939,0.99164,0.23051,0.24048,0.25767,0.35176,0.99940,1.64559
18.35000,1.22948,1.07358,0.93535,0.80622,0.66147,0.49757,0.37112,0.39243,0.99934,0.99148,0.23020,0.23862,0.25188,0.34801,0.99940,1.64984
18.36000,1.23236,1.07539,0.93707,0.80770,0.66244,0.49853,0.37185,0.39066,0.99928,0.99148,0.22999,0.23687,0.24734,0.33952,0.99919,1.65257
18.37000,1.23525,1.07790,0.93901,0.80902,0.66367,0.49919,0.37242,0.38920,0.99928,0.99153,0.22973,0.23547,0.24588,0.33399,0.99914,1.65408
18.38000,1.23752,1.07972,0.94079,0.81034,0.66495,0.50001,0.37337,0.38759,0.99944,0.99174,0.22958,0.23413,0.24233,0.32805,0.99951,1.65742
18.39000,1.24123,1.08303,0.94397,0.81220,0.66668,0.50123,0.37394,0.38603,0.99939,0.99169,0.22973,0.23315,0.23946,0.32019,0.99930,1.66228
18.40000,1.24246,1.08479,0.94499,0.81384,0.66801,0.50219,0.37479,0.38442,0.99939,0.99159,0.22968,0.23232,0.23685,0.31435,0.99935,1.66622
18.41000,1.24386,1.08581,0.94634,0.81479,0.66893,0.50305,0.37563,0.38302,0.99934,0.99195,0.22973,0.23145,0.23466,0.30846,0.99951,1.66713
18.42000,1.24721,1.08837,0.94833,0.81659,0.67031,0.50387,0.37637,0.38172,0.99944,0.99180,0.22979,0.23083,0.23278,0.30190,0.99951,1.67017
18.43000,1.24875,1.09019,0.95006,0.81839,0.67163,0.50508,0.37716,0.38016,0.99928,0.99169,0.22979,0.23041,0.23137,0.29565,0.99940,1.67563
18.44000,1.25184,1.09265,0.95216,0.81987,0.67296,0.50595,0.37778,0.37881,0.99928,0.99190,0.23005,0.23000,0.23022,0.28960,0.99930,1.67836
18.45000,1.25391,1.09441,0.95351,0.82119,0.67429,0.50676,0.37868,0.37736,0.99960,0.99169,0.23020,0.22969,0.22939,0.28413,0.99946,1.67897
18.46000,1.25427,1.09532,0.95491,0.82241,0.67500,0.50778,0.37930,0.37606,0.99928,0.99148,0.23046,0.22954,0.22866,0.28048,0.99951,1.68170
18.47000,1.25767,1.09756,0.95658,0.82421,0.67653,0.50879,0.38004,0.37460,0.99939,0.99159,0.23072,0.22917,0.22819,0.27861,0.99946,1.68686
18.48000,1.25916,1.09922,0.95804,0.82538,0.67740,0.50940,0.38066,0.37346,0.99944,0.99159,0.23093,0.22902,0.22782,0.27689,0.99930,1.68898
18.49000,1.26303,1.10199,0.96035,0.82680,0.67893,0.51052,0.38156,0.37200,0.99934,0.99153,0.23129,0.22902,0.22756,0.27376,0.99930,1.69172
18.50000,1.26576,1.10424,0.96203,0.82845,0.68011,0.51153,0.38218,0.37081,0.99934,0.99174,0.23155,0.22902,0.22746,0.27032,0.99940,1.69687
18.51000,1.26798,1.10605,0.96407,0.83003,0.68164,0.51245,0.38325,0.36951,0.99939,0.99195,0.23192,0.22912,0.22740,0.26688,0.99951,1.69961
18.52000,1.27020,1.10862,0.96623,0.83173,0.68302,0.51356,0.38410,0.36836,0.99939,0.99217,0.23212,0.22917,0.22730,0.26391,0.99951,1.70264
18.53000,1.27376,1.11092,0.96844,0.83342,0.68455,0.51463,0.38483,0.36732,0.99928,0.99217,0.23254,0.22933,0.22756,0.26094,0.99951,1.70628
18.54000,1.27391,1.11156,0.96893,0.83453,0.68521,0.51529,0.38540,0.36603,0.99923,0.99206,0.23285,0.22954,0.22767,0.25834,0.99951,1.70810
18.55000,1.27401,1.11225,0.96973,0.83596,0.68624,0.51605,0.38602,0.36488,0.99934,0.99211,0.23321,0.22974,0.22777,0.25589,0.99925,1.71114
18.56000,1.27824,1.11508,0.97184,0.83750,0.68751,0.51697,0.38664,0.36364,0.99934,0.99211,0.23368,0.22985,0.22798,0.25370,0.99935,1.71357
18.57000,1.28407,1.11995,0.97626,0.83951,0.68976,0.51834,0.38782,0.36270,0.99939,0.99206,0.23394,0.23016,0.22814,0.25183,0.99967,1.72024
18.58000,1.28665,1.12198,0.97814,0.84141,0.69129,0.51956,0.38850,0.36150,0.99934,0.99211,0.23441,0.23041,0.22850,0.25021,0.99940,1.72449
18.59000,1.28861,1.12395,0.97965,0.84295,0.69246,0.52057,0.38940,0.36046,0.99944,0.99217,0.23482,0.23072,0.22876,0.24859,0.99961,1.72813
18.60000,1.28995,1.12556,0.98138,0.84464,0.69369,0.52143,0.39036,0.35948,0.99923,0.99201,0.23524,0.23103,0.22913,0.24724,0.99951,1.72935
18.61000,1.29361,1.12817,0.98354,0.84623,0.69527,0.52260,0.39098,0.35839,0.99939,0.99201,0.23560,0.23124,0.22944,0.24609,0.99930,1.73360
18.62000,1.29712,1.13095,0.98580,0.84830,0.69691,0.52362,0.39178,0.35750,0.99944,0.99222,0.23602,0.23155,0.23012,0.24484,0.99940,1.73754
18.63000,1.29645,1.13085,0.98575,0.84957,0.69742,0.52453,0.39251,0.35652,0.99944,0.99222,0.23638,0.23212,0.23022,0.24396,0.99951,1.73754
18.64000,1.29934,1.13363,0.98850,0.85126,0.69905,0.52545,0.39341,0.35558,0.99928,0.99238,0.23690,0.23238,0.23059,0.24323,0.99935,1.74422
18.65000,1.30063,1.13480,0.98990,0.85269,0.70038,0.52641,0.39409,0.35459,0.99944,0.99243,0.23726,0.23279,0.23111,0.24239,0.99930,1.74483
18.66000,1.30388,1.13774,0.99211,0.85444,0.70166,0.52763,0.39488,0.35366,0.99949,0.99253,0.23768,0.23315,0.23127,0.24187,0.99925,1.74816
18.67000,1.30682,1.13972,0.99378,0.85587,0.70298,0.52839,0.39567,0.35283,0.99944,0.99243,0.23804,0.23341,0.23189,0.24130,0.99935,1.75363
18.68000,1.31022,1.14282,0.99637,0.85777,0.70446,0.52951,0.39652,0.35199,0.99939,0.99243,0.23856,0.23387,0.23236,0.24062,0.99930,1.75757
18.69000,1.31286,1.14501,0.99804,0.85915,0.70595,0.53073,0.39731,0.35121,0.99944,0.99253,0.23887,0.23434,0.23268,0.24041,0.99919,1.75818
18.70000,1.31554,1.14704,1.00004,0.86095,0.70727,0.53154,0.39810,0.35033,0.99939,0.99259,0.23939,0.23465,0.23315,0.24005,0.99935,1.76152
18.71000,1.31507,1.14752,1.00058,0.86206,0.70804,0.53240,0.39889,0.34960,0.99928,0.99243,0.23981,0.23511,0.23356,0.23974,0.99935,1.76334
18.72000,1.31709,1.14902,1.00241,0.86386,0.70937,0.53332,0.39956,0.34888,0.99928,0.99238,0.24027,0.23547,0.23388,0.23963,0.99935,1.76546
18.73000,1.31642,1.14875,1.00203,0.86492,0.70967,0.53377,0.40007,0.34804,0.99934,0.99232,0.24064,0.23583,0.23424,0.23932,0.99940,1.76910
18.74000,1.32085,1.15276,1.00554,0.86667,0.71146,0.53474,0.40086,0.34737,0.99954,0.99227,0.24100,0.23630,0.23461,0.23911,0.99940,1.77123
18.75000,1.32091,1.15266,1.00564,0.86757,0.71197,0.53545,0.40137,0.34633,0.99928,0.99264,0.24126,0.23666,0.23492,0.23916,0.99930,1.77123
18.76000,1.32411,1.15463,1.00715,0.86895,0.71284,0.53641,0.40199,0.34597,0.99934,0.99232,0.24168,0.23687,0.23523,0.23906,0.99946,1.77517
18.77000,1.32777,1.15800,1.01039,0.87069,0.71463,0.53728,0.40273,0.34524,0.99928,0.99238,0.24204,0.23738,0.23555,0.23911,0.99919,1.78064
18.78000,1.33660,1.16383,1.01438,0.87265,0.71692,0.53880,0.40369,0.34441,0.99918,0.99238,0.24261,0.23780,0.23612,0.23896,0.99925,1.78671
18.79000,1.33572,1.16458,1.01541,0.87429,0.71789,0.53956,0.40425,0.34394,0.99939,0.99264,0.24292,0.23811,0.23654,0.23906,0.99956,1.78822
18.80000,1.33587,1.16527,1.01638,0.87578,0.71897,0.54063,0.40498,0.34326,0.99934,0.99253,0.24334,0.23857,0.23690,0.23927,0.99940,1.79065
18.81000,1.33794,1.16677,1.01789,0.87715,0.72030,0.54134,0.40577,0.34269,0.99934,0.99253,0.24370,0.23904,0.23742,0.23932,0.99925,1.79490
18.82000,1.34212,1.17014,1.02048,0.87874,0.72183,0.54246,0.40673,0.34212,0.99944,0.99243,0.24427,0.23945,0.23774,0.23948,0.99909,1.79824
18.83000,1.34656,1.17388,1.02382,0.88065,0.72367,0.54393,0.40764,0.34150,0.99928,0.99227,0.24474,0.23976,0.23821,0.23963,0.99956,1.80522
18.84000,1.34868,1.17549,1.02528,0.88261,0.72510,0.54464,0.40860,0.34087,0.99934,0.99259,0.24505,0.24033,0.23873,0.23984,0.99951,1.80461
18.85000,1.35245,1.17854,1.02787,0.88430,0.72658,0.54606,0.40939,0.34035,0.99928,0.99264,0.24562,0.24084,0.23925,0.24015,0.99956,1.81250
18.86000,1.35364,1.18089,1.03003,0.88632,0.72847,0.54723,0.41035,0.33999,0.99939,0.99264,0.24614,0.24126,0.23972,0.24052,0.99961,1.81796
18.87000,1.35503,1.18159,1.03094,0.88753,0.72974,0.54814,0.41097,0.33947,0.99934,0.99243,0.24656,0.24167,0.24029,0.24067,0.99946,1.81281
18.88000,1.35720,1.18383,1.03278,0.88939,0.73051,0.54911,0.41159,0.33895,0.99949,0.99243,0.24708,0.24229,0.24045,0.24088,0.99940,1.81887
18.89000,1.35699,1.18389,1.03294,0.89071,0.73128,0.54997,0.41232,0.33833,0.99928,0.99259,0.24744,0.24270,0.24087,0.24135,0.99951,1.82161
18.90000,1.35973,1.18613,1.03488,0.89225,0.73255,0.55083,0.41311,0.33786,0.99939,0.99280,0.24775,0.24311,0.24129,0.24166,0.99919,1.82373
18.91000,1.36427,1.18940,1.03769,0.89394,0.73434,0.55185,0.41379,0.33765,0.99923,0.99269,0.24832,0.24348,0.24191,0.24166,0.99940,1.82980
18.92000,1.36856,1.19298,1.04082,0.89580,0.73623,0.55317,0.41481,0.33729,0.99934,0.99253,0.24863,0.24394,0.24233,0.24203,0.99935,1.83344
18.93000,1.37316,1.19662,1.04373,0.89775,0.73817,0.55444,0.41571,0.33671,0.99939,0.99269,0.24921,0.24440,0.24280,0.24239,0.99925,1.83860
18.94000,1.37337,1.19726,1.04470,0.89977,0.73935,0.55546,0.41672,0.33640,0.99944,0.99232,0.24967,0.24497,0.24327,0.24292,0.99946,1.84285
18.95000,1.37461,1.19844,1.04540,0.90088,0.74001,0.55627,0.41746,0.33594,0.99939,0.99259,0.25024,0.24544,0.24363,0.24333,0.99925,1.84164
18.96000,1.37802,1.20138,1.04815,0.90289,0.74170,0.55749,0.41814,0.33578,0.99949,0.99243,0.25050,0.24575,0.24410,0.24364,0.99935,1.84771
18.97000,1.38339,1.20491,1.05069,0.90459,0.74318,0.55860,0.41887,0.33547,0.99939,0.99259,0.25097,0.24637,0.24463,0.24385,0.99930,1.85044
18.98000,1.38416,1.20684,1.05290,0.90618,0.74476,0.55957,0.41966,0.33510,0.99928,0.99264,0.25159,0.24678,0.24510,0.24432,0.99940,1.85317
18.99000,1.38618,1.20796,1.05360,0.90787,0.74578,0.56048,0.42045,0.33505,0.99934,0.99259,0.25201,0.24704,0.24567,0.24463,0.99946,1.85863
19.00000,1.38892,1.21080,1.05603,0.90946,0.74726,0.56155,0.42107,0.33443,0.99928,0.99269,0.25237,0.24766,0.24598,0.24510,0.99935,1.86045
19.01000,1.38551,1.20887,1.05501,0.91052,0.74747,0.56201,0.42164,0.33432,0.99934,0.99259,0.25268,0.24817,0.24635,0.24552,0.99935,1.85620
19.02000,1.38752,1.21010,1.05636,0.91206,0.74844,0.56297,0.42231,0.33406,0.99939,0.99295,0.25305,0.24848,0.24656,0.24594,0.99925,1.86349
19.03000,1.39114,1.21305,1.05884,0.91317,0.74951,0.56368,0.42260,0.33396,0.99934,0.99301,0.25357,0.24884,0.24703,0.24635,0.99946,1.86288
19.04000,1.39248,1.21363,1.05884,0.91439,0.75007,0.56414,0.42333,0.33354,0.99939,0.99316,0.25409,0.24926,0.24729,0.24677,0.99914,1.86652
19.05000,1.39388,1.21551,1.06067,0.91571,0.75130,0.56510,0.42389,0.33349,0.99944,0.99301,0.25429,0.24967,0.24760,0.24698,0.99925,1.86834
19.06000,1.39589,1.21706,1.06208,0.91709,0.75237,0.56582,0.42434,0.33339,0.99944,0.99295,0.25461,0.24998,0.24802,0.24734,0.99925,1.87259
19.07000,1.39636,1.21802,1.06310,0.91810,0.75329,0.56637,0.42502,0.33292,0.99928,0.99290,0.25492,0.25039,0.24838,0.24766,0.99961,1.87077
